鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
大安區,建物,臺北市大安區信義路二段31~60號,0.0,商,,,1050328,土地0建物1車位0,二層,11,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0950630,38.83,1,1,1,有,有,有,30000,773,,0.0,0,,RPVNMLSKMHLFFFA88CC
大安區,建物,臺北市大安區青田街1~30號,0.0,住,,,1050415,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731210,162.38,2,2,2,有,無,無,88000,542,,0.0,0,,RPWNMLSKMHLFFFA98CC
大安區,建物,臺北市大安區瑞安街142巷1~30號,0.0,住,,,1050401,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960623,47.64,2,1,1,有,有,有,25000,525,,0.0,0,,RPXNMLSKMHLFFFA09CC
大安區,建物,臺北市大安區潮州街61~90號,0.0,住,,,1050329,土地0建物1車位0,一層,7,店面(店鋪),見使用執照,鋼筋混凝土造,0710608,232.75,3,2,2,有,無,無,60000,258,,0.0,0,,RPOOMLSKMHLFFFA28CC
大安區,建物,臺北市大安區羅斯福路三段1~30號,0.0,商,,,1050414,土地0建物1車位0,七層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0780127,103.47,2,2,2,有,有,無,41000,396,,0.0,0,,RPQOMLSKMHLFFFA48CC
大安區,建物,臺北市大安區忠孝東路四段211~240號,0.0,商,,,1050414,土地0建物1車位0,十二層,13,辦公商業大樓,住家用,鋼筋混凝土造,,274.4,0,0,0,無,有,無,100000,364,,0.0,0,,RPROMLSKMHLFFFA58CC
大安區,建物,臺北市大安區新生南路二段30巷1~30號,0.0,住,,,1050414,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840521,206.95999999999998,4,2,2,有,有,有,50000,242,,0.0,0,,RPSOMLSKMHLFFFA68CC
大安區,建物,臺北市大安區信義路四段301~330號,0.0,商,,,1050413,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0781030,286.48,0,0,1,有,有,無,176000,614,,0.0,0,,RPUOMLSKMHLFFFA88CC
大安區,建物,臺北市大安區和平東路二段96巷15弄1~30號,0.0,,,,1050401,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.5,2,2,2,有,有,有,22000,186,,0.0,0,,RPRNMLTKMHLFFFA58CC
大安區,建物,臺北市大安區臥龍街1~30號,0.0,商,,,1050415,土地0建物1車位0,五層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0800913,73.4,0,1,1,有,無,無,19000,259,,0.0,0,,RPTNMLTKMHLFFFA78CC
文山區,房地(土地+建物),臺北市文山區興德路20巷1~30號,1129.0,住,,,1050419,土地1建物1車位0,八層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040611,33.91,1,1,1,有,有,有,18000,531,,0.0,0,含管理費、稅金或水電等費用。,RPRNMLTKMHLFFAA08CC
文山區,建物,臺北市文山區木柵路四段33巷1~30號,0.0,住,,,1050419,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971208,96.31,2,1,1,有,有,有,22000,228,,0.0,0,,RPVNMLTKMHLFFAA48CC
內湖區,房地(土地+建物),臺北市內湖區康樂街91~120號,64.64,住,,,1050415,土地1建物2車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0750620,198.49,0,0,0,無,無,無,85000,428,,0.0,0,,RPTNMLTKMHLFFCA48CC
中山區,房地(土地+建物),臺北市中山區民族東路421~450號,0.0,商,,,1050329,土地1建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0731231,145.31,0,2,1,有,無,無,55000,379,,0.0,0,,RPWNMLTKMHLFFCA78CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1050323,土地0建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,128.82,1,1,1,有,有,有,60000,466,坡道平面,39.18,0,,RPOPMLTKMHLFFCA18CC
中山區,建物,臺北市中山區松江路211~240號,0.0,商,,,1050418,土地0建物1車位0,三層,16,辦公商業大樓,商業用,鋼筋混凝土造,0770917,186.10999999999999,3,0,0,有,有,無,90000,484,,0.0,0,,RPUPMLTKMHLFFCA78CC
中山區,建物,臺北市中山區興安街61~90號,21.32,其他,,,1050415,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800925,100.0,3,2,1,有,有,有,25000,250,,0.0,0,,RPQQMLTKMHLFFCA48CC
內湖區,建物,臺北市內湖區內湖路一段91巷39弄1~30號,0.0,住,,,1050323,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741218,87.75,2,2,2,有,無,有,24000,274,,0.0,0,,RPSQMLTKMHLFFCA68CC
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,,,1050324,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,51.14,2,1,2,有,有,有,58600,1146,,0.0,0,,RPUQMLTKMHLFFCA88CC
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,,,1050324,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,62.11,2,1,2,有,有,有,58600,943,,0.0,0,,RPWQMLTKMHLFFCA09CC
中山區,房地(土地+建物),臺北市中山區新生北路三段1~30號,6.0,商,,,1050328,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011011,58.97,0,0,0,無,有,有,25000,424,,0.0,0,,RPPRMLTKMHLFFCA48CC
士林區,建物,臺北市士林區中山北路六段195巷1~30號,0.0,住,,,1050325,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970506,142.93,3,2,2,有,有,有,85000,595,,0.0,0,,RPUNMLTKMHLFFEA78CC
士林區,建物,臺北市士林區忠誠路二段91~120號,0.0,住,,,1050412,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750812,162.6,4,2,2,有,有,有,65000,400,,0.0,0,,RPVNMLTKMHLFFEA88CC
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,,,1050405,土地0建物1車位0,七層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,175.53,2,2,2,有,有,有,80000,456,,0.0,0,,RPWNMLTKMHLFFEA98CC
士林區,建物,臺北市士林區天玉街39巷1~30號,0.0,住,,,1050329,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741212,165.29999999999998,4,1,2,有,有,有,70000,423,,0.0,0,,RPQOMLTKMHLFFEA48CC
士林區,建物,臺北市士林區天母西路31~60號,0.0,商,,,1050322,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690606,168.45,3,1,2,有,有,有,70000,416,,0.0,0,,RPTOMLTKMHLFFEA78CC
萬華區,建物,臺北市萬華區康定路101巷1~30號,0.0,商,,,1050409,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0730921,111.71,3,2,1,有,無,無,27000,242,,0.0,0,,RPWNMLTKMHLFFBA68CC
南港區,建物,臺北市南港區園區街31~60號,0.0,住,,,1050408,土地0建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,134.57999999999998,4,2,2,有,有,有,40000,297,坡道平面,33.87,0,,RPXNMLTKMHLFFDA98CC
南港區,建物,臺北市南港區東新街168巷1~30號,0.0,住,,,1050410,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010314,70.28999999999999,3,2,1,有,有,無,23000,327,,0.0,0,,RPOOMLTKMHLFFDA18CC
信義區,建物,臺北市信義區仁愛路四段421~450號,0.0,住,,,1050310,土地0建物1車位0,一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1020206,240.99,0,0,1,有,有,無,250000,1037,坡道機械,11.04,0,含公設車位,RPQOMLTKMHLFFDA38CC
信義區,建物,臺北市信義區信義路五段91巷12弄1~30號,0.0,,,,1050407,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971224,67.82,2,1,1,有,有,無,20000,295,,0.0,0,,RPSOMLTKMHLFFDA58CC
松山區,建物,臺北市松山區復興北路181~210號,0.0,商,,,1050324,土地0建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,0750205,204.87,0,0,0,無,有,無,250000,1220,,0.0,0,,RPWOMLTKMHLFFDA98CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,住,,,1050419,土地0建物1車位0,七層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,258.11,3,2,3,有,有,有,153000,593,,0.0,0,,RPOPMLTKMHLFFDA28CC
南港區,建物,臺北市南港區園區街1~30號,0.0,住,,,1050414,土地0建物1車位2,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020521,262.19,4,2,2,有,有,有,48850,186,坡道平面,25.92,0,,RPUNMLKLMHLFFDA87CC
信義區,建物,臺北市信義區和平東路三段331~360號,0.0,住,,,1050411,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800305,41.66,0,0,1,有,有,無,43000,1032,,0.0,0,,RPWNMLKLMHLFFDA08CC
松山區,房地(土地+建物)+車位,臺北市松山區三民路1~30號,60.8,住,,,1050401,土地1建物2車位1,一層,11,店面(店鋪),見其他登記事項,鋼筋混凝土造,1030530,313.86,0,2,2,有,有,無,140000,446,升降平面,23.48,0,租賃層次為1+2層,RPXNMLKLMHLFFDA18CC
松山區,建物,臺北市松山區饒河街61~90號,0.0,商,,,1050414,土地0建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040416,58.95,0,0,0,無,無,無,110000,1866,,0.0,0,,RPROMLKLMHLFFDA67CC
信義區,建物,臺北市信義區松德路25巷1~30號,0.0,住,,,1050415,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740620,110.69999999999999,3,2,2,有,有,有,30000,271,,0.0,0,,RPTOMLKLMHLFFDA87CC
中正區,土地,中正段一小段31~60地號,150.0,住,,,1050419,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,110000,733,,0.0,0,,RPRNMLKLMHLFFBA37CC
中正區,建物,臺北市中正區臨沂街31~60號,0.0,住,,,1050407,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990108,91.68,2,1,1,有,有,有,48000,524,,0.0,0,,RPUNMLKLMHLFFBA67CC
中正區,建物,臺北市中正區忠孝東路一段31~60號,0.0,商,,,1050407,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950926,96.85,2,1,1,有,有,有,50000,516,,0.0,0,,RPVNMLKLMHLFFBA77CC
大同區,建物,臺北市大同區承德路一段61~90號,0.0,商,,,1050405,土地0建物1車位0,九層,18,辦公商業大樓,住家用,鋼筋混凝土造,0791221,198.81,2,1,2,有,有,無,90500,455,,0.0,0,,RPROMLKLMHLFFBA47CC
中正區,建物,臺北市中正區濟南路二段1~30號,0.0,住,,,1050322,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960129,61.11,2,1,2,有,有,有,35000,573,,0.0,0,,RPSOMLKLMHLFFBA57CC
中正區,建物,臺北市中正區重慶南路一段91~120號,0.0,,,,1050320,土地0建物1車位0,全,5,透天厝,,加強磚造,,1230.86,0,0,0,無,無,無,840000,682,,0.0,0,,RPTOMLKLMHLFFBA67CC
士林區,建物,臺北市士林區忠誠路一段16巷1~30號,0.0,住,,,1050410,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950727,325.6,4,2,2,有,有,有,180000,553,坡道平面,15.59,0,含稅金及管理費,RPUNMLKLMHLFFEA97CC
北投區,建物,臺北市北投區天母西路117巷1~30號,0.0,住,,,1050420,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810116,179.85,3,1,1,有,有,有,50000,278,,0.0,0,,RPXNMLKLMHLFFEA28CC
士林區,建物,臺北市士林區劍潭路61~90號,0.0,住,,,1050401,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960122,151.91,4,2,2,有,有,有,54000,355,,0.0,0,,RPOOMLKLMHLFFEA47CC
士林區,建物,臺北市士林區天母西路5巷4弄1~30號,0.0,住,,,1050322,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680409,151.56,4,2,2,有,無,有,33600,222,,0.0,0,,RPQOMLKLMHLFFEA67CC
中山區,建物,臺北市中山區中山北路一段121巷31~60號,0.0,商,,,1050415,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128,117.19999999999999,2,1,1,有,有,有,58000,495,,0.0,0,,RPTNMLKLMHLFFCA67CC
內湖區,建物,臺北市內湖區行愛路77巷31~60號,208.92,工,,,1050325,土地0建物1車位0,一層,5,辦公商業大樓,商業用,鋼筋混凝土造,0920129,208.92,1,0,0,有,有,無,61620,295,,0.0,0,,RPVNMLKLMHLFFCA87CC
內湖區,建物,臺北市內湖區新湖一路358巷1~30號,182.51,工,,,1050325,土地0建物1車位0,一層,5,辦公商業大樓,商業用,鋼筋混凝土造,0920129,182.51,1,0,0,有,有,無,53880,295,,0.0,0,,RPWNMLKLMHLFFCA97CC
內湖區,建物,臺北市內湖區行愛路77巷31~60號,208.92,工,,,1050325,土地0建物1車位0,一層,5,辦公商業大樓,商業用,鋼筋混凝土造,0920129,208.92,1,0,0,有,有,無,61620,295,,0.0,0,,RPXNMLKLMHLFFCA08CC
內湖區,建物,臺北市內湖區內湖路一段361~390號,242.34,工,,,1050413,土地0建物1車位0,七層,9,辦公商業大樓,工業用,鋼筋混凝土造,0880918,242.34,1,0,0,有,有,無,92853,383,,0.0,2853,,RPPOMLKLMHLFFCA37CC
中山區,房地(土地+建物),臺北市中山區民族東路91~120號,35.0,住,,,1050419,土地1建物1車位0,二層,3,公寓(5樓含以下無電梯),,加強磚造,,88.31,1,1,1,有,無,無,25000,283,,0.0,0,,RPQOMLKLMHLFFCA47CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1050328,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,92.02,2,1,1,有,有,有,56000,609,,0.0,0,,RPTOMLKLMHLFFCA77CC
文山區,建物,臺北市文山區羅斯福路六段61~90號,0.0,商,,,1050329,土地0建物1車位0,三層,8,辦公商業大樓,見使用執照,鋼筋混凝土造,0800524,260.59000000000003,5,1,1,有,無,有,79000,303,,0.0,0,,RPXNMLKLMHLFFAA87CC
文山區,房地(土地+建物),臺北市文山區羅斯福路六段391~420號,5.3,商,,,1050419,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971029,49.31999999999999,1,0,0,無,有,有,17500,355,,0.0,0,,RPQNMLKLMHLFFAA27DC
大安區,建物,臺北市大安區和平東路二段31~60號,0.0,商,,,1050331,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.56,2,2,1,有,有,有,38800,378,,0.0,0,,RPQNMLKLMHLFFFA67CC
大安區,建物,臺北市大安區潮州街121~150號,0.0,住,,,1050330,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,59.5,0,0,0,無,無,無,43000,723,,0.0,0,,RPWNMLKLMHLFFFA28CC
大安區,建物,臺北市大安區大安路一段61~90號,0.0,商,,,1050401,土地0建物1車位0,一層,1,店面(店鋪),商業用,鋼筋混凝土造,,236.35999999999999,0,0,0,無,無,有,310000,1312,,0.0,0,,RPXNMLKLMHLFFFA38CC
大安區,建物,臺北市大安區信義路三段147巷11弄1~30號,0.0,住,,,1050419,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.48,3,2,1,有,無,有,30000,328,,0.0,0,,RPRNMLLLMHLFFFA87CC
大安區,建物,臺北市大安區安居街75巷1~30號,19.93,住,,,1050401,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,81.57,3,2,2,有,無,無,20000,245,,0.0,0,,RPSNMLLLMHLFFFA97CC
大安區,建物,臺北市大安區和平東路三段391~420號,0.0,住,,,1050401,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,176.25,2,2,2,有,有,有,55000,312,,0.0,0,,RPVNMLLLMHLFFFA28CC
文山區,建物,臺北市文山區木柵路四段33巷1~30號,0.0,住,,,1050419,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971208,96.31,2,1,1,有,有,有,22000,228,,0.0,0,,RPTNMLLLMHLFFAA57CC
中正區,建物,臺北市中正區和平西路一段55巷1~30號,0.0,住,,,1050401,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990903,124.14999999999999,2,2,2,有,有,有,55000,443,,0.0,0,,RPWNMLLLMHLFFAA87CC
中山區,建物,臺北市中山區林森北路301~330號,0.0,商,,,1050325,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990409,70.22,1,1,1,有,有,有,45000,641,,0.0,0,,RPQNMLLLMHLFFCA47CC
中山區,建物,臺北市中山區植福路301~330號,0.0,其他,,,1050326,土地0建物1車位2,四層,10,辦公商業大樓,見其他登記事項,見其他登記事項,1041027,187.48000000000002,0,0,0,無,有,無,72000,468,坡道平面,46.36,6000,,RPSNMLLLMHLFFCA67CC
中山區,建物,臺北市中山區松江路184巷26弄1~30號,0.0,住,,,1050331,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971202,54.269999999999996,2,1,1,有,有,有,31000,571,,0.0,0,,RPUNMLLLMHLFFCA87CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1050401,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,75.92,1,1,1,有,有,有,39000,514,,0.0,0,,RPOOMLLLMHLFFCA37CC
內湖區,建物,臺北市內湖區新湖一路61~90號,0.0,工,,,1050420,土地0建物1車位0,六層,7,廠辦,見其他登記事項,鋼筋混凝土造,1010626,260.74,0,0,0,無,有,無,70000,268,,0.0,0,,RPSOMLLLMHLFFCA77CC
內湖區,建物,臺北市內湖區金湖路347巷61~90號,0.0,住,,,1050414,土地0建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960208,300.69,3,2,3,有,有,有,120000,399,坡道平面,14.97,0,,RPTOMLLLMHLFFCA87CC
內湖區,建物,臺北市內湖區洲子街151~180號,0.0,工,,,1050420,土地0建物1車位1,六層,9,廠辦,見其他登記事項,見其他登記事項,0980422,290.42,2,0,0,有,有,無,140000,482,坡道平面,0.0,0,,RPVOMLLLMHLFFCA08CC
中山區,建物,臺北市中山區長春路1~30號,0.0,商,,,1050401,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990212,46.34,1,1,1,有,有,有,30000,647,,0.0,0,含管理費,RPWOMLLLMHLFFCA18CC
內湖區,房地(土地+建物),臺北市內湖區石潭路1~30號,833.55,工,,,1050419,土地1建物2車位0,一層,12,廠辦,見其他登記事項,見其他登記事項,1040526,833.55,0,0,0,無,有,無,397136,476,,0.0,0,,RPOPMLLLMHLFFCA47CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,住,,,1050401,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980916,144.02,4,2,2,有,有,有,53000,368,,0.0,0,,RPPPMLLLMHLFFCA57CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1050401,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.76,2,2,1,有,有,有,52800,588,,0.0,0,含管理費。,RPQPMLLLMHLFFCA67CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1050401,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,147.9,2,2,2,有,有,有,75000,507,,0.0,0,含管理費。,RPRPMLLLMHLFFCA77CC
中山區,建物,臺北市中山區永康街23巷1~30號,0.0,商,,,1050322,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,88.98,1,2,1,有,有,有,53000,596,,0.0,0,,RPTQMLLLMHLFFCA08CC
士林區,建物,臺北市士林區天母東路1~30號,0.0,商,,,1050328,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740515,104.96,3,1,2,有,有,有,50000,476,,0.0,0,,RPQNMLLLMHLFFEA67CC
士林區,建物,臺北市士林區天母東路1~30號,0.0,商,,,1050328,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740515,104.96,3,1,2,有,有,有,60400,575,,0.0,0,,RPRNMLLLMHLFFEA77CC
士林區,建物,臺北市士林區中山北路六段405巷31~60號,0.0,住,,,1050401,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711029,146.97,3,2,2,有,有,有,62000,422,,0.0,0,含管理費,RPQOMLLLMHLFFEA77CC
